EVENT_ID,EVENT_TIME,PROCESSED_TIME,UPDATED_TIME,DEVICE_ID,SESSION_ID,VIEW_ID,EVENT_TYPE,EVENT_PROPERTIES,SOURCE_TYPE,SOURCE_PROPERTIES
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_dYPATKzNVQX,2023-06-02 11:09:46.909,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,first_input_delay,"{
  ""first_input_delay_millis"": 8
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_5rvHn6mMqOS,2023-06-02 11:09:59.507,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#from-day.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_l32dhbm8Tju,2023-06-02 11:09:37.629,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#to-day.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_97PW7LTMSj8,2023-06-02 11:09:59.507,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#to-day.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_58fYq4uTCoN,2023-06-02 11:09:37.629,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#from-day.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_5pnVFCIuzru,2023-06-02 11:34:41.259,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,load,"{
  ""dom_content_time_millis"": 1077,
  ""first_paint_time_millis"": 553,
  ""largest_paint_time_millis"": 1250,
  ""load_time_millis"": 2561
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_jIIu8tuO2tV,2023-06-02 11:10:12.319,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,navigate,{},web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/favorites/Hiroshima"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/favorites/Hiroshima""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_7hRlD2OzCqB,2023-06-02 11:09:46.715,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div[data-element=\""home-header\""] div div svg#hamburger-menu path"",
    ""text"": "" ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_pyiRvbQcru,2023-06-02 11:10:06.027,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div[data-element=\""home-header\""] div div svg#hamburger-menu path"",
    ""text"": "" ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_ixknHlHqK9S,2023-06-02 11:09:59.318,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,identify,"{
  ""user_display_name"": ""Emma Roberts"",
  ""user_email"": ""EmmaRoberts@yahoo.com"",
  ""user_properties"": {
    ""isHost_bool"": true,
    ""isNewUser_bool"": false,
    ""user_id_real"": 72098
  }
}",web,"{
  ""entrypoint"": ""setVars"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_2jogPqu5DGe,2023-06-02 11:34:39.557,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,identify,"{
  ""user_display_name"": ""User 11867""
}",web,"{
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_3FDeT8LQSVm,2023-06-02 11:34:26.864,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,consent,"{
  ""consent_action_type"": ""report_consent"",
  ""consent_scope"": ""document""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_8jaj9C32PMe,2023-06-02 11:34:42.874,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html.js.shopify-features__smart-payment-buttons--enabled body.gradient main#MainContent.content-for-layout.focus-none[role=\""main\""] section#shopify-section-template--14717345464413__main.section.shopify-section section.page-width.section-template--14717345464413__main-padding div.grid.grid--1-col.grid--2-col-tablet.product.product--large.product--stacked div.grid__item.product__info-wrapper div#ProductInfo-template--14717345464413__main.product__info-container.product__info-container--sticky div.product-form__input.product-form__quantity quantity-input.quantity input#Quantity-template--14717345464413__main.quantity__input[name=\""quantity\""][type=\""number\""]"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_7b4Urh7yg8z,2023-06-02 11:09:59.318,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,identify,"{
  ""user_id"": ""72098""
}",web,"{
  ""entrypoint"": ""setVars"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_6YXartRsE8u,2023-06-02 11:10:08.415,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div.MuiDrawer-modal.MuiDrawer-root.MuiModal-root.css-y28f86[role=\""presentation\""] div.MuiDrawer-paper.MuiDrawer-paperAnchorRight.MuiPaper-elevation.MuiPaper-elevation16.MuiPaper-root.css-1ab2xsx div.MuiBox-root.css-1hskriy[role=\""presentation\""] ul.MuiList-padding.MuiList-root.css-1ontqvh li#favorites.MuiListItem-gutters.MuiListItem-root.css-1tpp0wj div.MuiButtonBase-root.MuiListItemButton-gutters.MuiListItemButton-root.css-1uwabd6.drop-down-item[role=\""button\""] div.MuiListItemText-root.css-1tsvksn span.MuiListItemText-primary.MuiTypography-body1.MuiTypography-root.css-yb0lig"",
    ""text"": ""Favorites""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_u3UREUzyP7,2023-06-02 11:34:39.558,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,consent,"{
  ""consent_action_type"": ""report_consent"",
  ""consent_scope"": ""document""
}",web,"{
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_hvysRspGgWL,2023-06-02 11:09:36.328,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,identify,"{
  ""user_display_name"": ""User 11866"",
  ""user_properties"": {
    ""abtastyvisitorid_str"": ""6hej9yparw17hdhc"",
    ""cargosupportid_str"": ""liegqprpv05ly08m4di""
  }
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_5aUK61OKL7R,2023-06-02 11:09:36.333,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,identify,"{
  ""user_properties"": {
    ""abtastyvisitorid_str"": ""6hej9yparw17hdhc""
  }
}",web,"{
  ""entrypoint"": ""setVars"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_aHBFzxD8kNo,2023-06-02 11:09:56.506,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div.MuiModal-root.css-8ndowl[role=\""presentation\""] div#login-modal.MuiBox-root.css-cjsmap div div button.green-button[data-element=\""login-button\""]"",
    ""text"": ""Login""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
